DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Irradiation [kW/m2]
04/01/2020 22:45,0,0,0,0,0,669.21,0
04/01/2020 23:00,0,0,0,0,0,669.21,0
04/01/2020 23:15,0,0,0,0,0,669.21,0
04/01/2020 23:30,0,0,0,0,0,669.21,0
04/01/2020 23:45,0,0,0,0,0,669.21,0
05/01/2020 00:00,0,0,0,0,0,669.21,0
05/01/2020 00:15,0,0,0,0,0,669.21,0
05/01/2020 00:30,0,0,0,0,0,669.21,0
05/01/2020 00:45,0,0,0,0,0,669.21,0
05/01/2020 01:00,0,0,0,0,0,669.21,0
05/01/2020 01:15,0,0,0,0,0,669.21,0
05/01/2020 01:30,0,0,0,0,0,669.21,0
05/01/2020 01:45,0,0,0,0,0,669.21,0
05/01/2020 02:00,0,0,0,0,0,669.21,0
05/01/2020 02:15,0,0,0,0,0,669.21,0
05/01/2020 02:30,0,0,0,0,0,669.21,0
05/01/2020 02:45,0,0,0,0,0,669.21,0
05/01/2020 03:00,0,0,0,0,0,669.21,0
05/01/2020 03:15,0,0,0,0,0,669.21,0
05/01/2020 03:30,0,0,0,0,0,669.21,0
05/01/2020 03:45,0,0,0,0,0,669.21,0
05/01/2020 04:00,0,0,0,0,0,669.21,0
05/01/2020 04:15,0,0,0,0,0,669.21,0
05/01/2020 04:30,0,0,0,0,0,669.21,0
05/01/2020 04:45,0,0,0,0,0,669.21,0
05/01/2020 05:00,0,0,0,0,0,669.21,0
05/01/2020 05:15,0,0,0,0,0,669.21,0
05/01/2020 05:30,0,0,0,0,0,669.21,0
05/01/2020 05:45,0,0,0,0,0,669.21,0
05/01/2020 06:00,0,0,0,0,0,669.21,0
05/01/2020 06:15,0,0,0,0,0,669.21,0
05/01/2020 06:30,0,0,0,0,0,669.21,0
05/01/2020 06:45,0,0,0,0,0,669.21,0
05/01/2020 07:00,0,0,0,0,0,669.21,0
05/01/2020 07:15,0,0,0,0,0,669.21,0
05/01/2020 07:30,0,0,0,0,0,669.21,0
05/01/2020 07:45,0,0,0,0,0,669.21,0
05/01/2020 08:00,0,0,0,0,0,669.21,0
05/01/2020 08:15,0,0,0,0,0,669.21,0
05/01/2020 08:30,0,0.01,0.03,0,0,669.21,0
05/01/2020 08:45,1,0.94,1.78,0,0,669.21,0
05/01/2020 09:00,4.86,4.31,8.81,0.06,0.93,669.21,1.389698301
05/01/2020 09:15,11.58,10.4,21.29,1.92,2.82,669.21,4.21392388
05/01/2020 09:30,19.37,17.67,35.24,4.14,4.97,669.21,7.426667264
05/01/2020 09:45,27.2,25.36,49.99,6.84,7.71,669.21,11.5210472
05/01/2020 10:00,36.4,35.04,66.86,1.37,10.84,669.21,16.19820385
05/01/2020 10:15,45.65,44.81,83.38,5.28,13.77,669.21,20.57650065
05/01/2020 10:30,54.04,54.26,99.17,24.04,17.74,669.21,26.50886867
05/01/2020 10:45,61.81,62.56,113.88,27.51,21.52,669.21,32.15731982
05/01/2020 11:00,42.79,69.85,126.9,32.92,25.64,669.21,38.31383273
05/01/2020 11:15,50.62,75.48,138.27,34.96,28.93,669.21,43.23007726
05/01/2020 11:30,56.84,80.54,150.03,36.56,32.21,669.21,48.13137879
05/01/2020 11:45,61.67,85.1,161.42,30.14,34.18,669.21,51.07514831
05/01/2020 12:00,65.46,89.18,170.34,38,34.27,669.21,51.20963524
05/01/2020 12:15,68.18,92.11,176.43,39.01,34.78,669.21,51.97172786
05/01/2020 12:30,69.69,93.58,179.58,38.3,33.61,669.21,50.22339774
05/01/2020 12:45,70.21,93.69,179.76,36.06,32.22,669.21,48.14632178
05/01/2020 13:00,69.96,92.74,176.98,36.82,30.7,669.21,45.87498692
05/01/2020 13:15,68.92,90.45,171.27,34.63,29.52,669.21,44.11171381
05/01/2020 13:30,66.91,87.06,162.73,33.06,28.39,669.21,42.42315566
05/01/2020 13:45,63.88,82.25,151.63,31.96,27.5,669.21,41.09322933
05/01/2020 14:00,33.02,77.44,139.97,30.63,26.21,669.21,39.1655833
05/01/2020 14:15,31.95,71.87,128.94,22.48,24.1,669.21,36.01261189
05/01/2020 14:30,30.25,65.34,116.33,20.08,21.86,669.21,32.66538157
05/01/2020 14:45,28.11,57.87,101.57,17.06,20.07,669.21,29.99058591
05/01/2020 15:00,25.47,49.8,85.81,14.41,16.02,669.21,23.93867396
05/01/2020 15:15,22.11,40.65,69.55,10.19,13.27,669.21,19.82935103
05/01/2020 15:30,18.08,31.58,52.96,8.38,9.7,669.21,14.49470271
05/01/2020 15:45,13.87,22.9,38.24,9.72,7.03,669.21,10.50492372
05/01/2020 16:00,7.61,14.81,24.84,4.5,4.67,669.21,6.97837749
05/01/2020 16:15,4.13,8.31,12.11,1.55,2.06,669.21,3.078256452
05/01/2020 16:30,1.26,1.8,3.23,0.2,0.68,669.21,1.016123489
05/01/2020 16:45,0.03,0.09,0.2,0.01,0.27,669.21,0.403460797
05/01/2020 17:00,0,0,0,0,0,669.21,0
05/01/2020 17:15,0,0,0,0,0,669.21,0
05/01/2020 17:30,0,0,0,0,0,669.21,0
05/01/2020 17:45,0,0,0,0,0,669.21,0
05/01/2020 18:00,0,0,0,0,0,669.21,0
05/01/2020 18:15,0,0,0,0,0,669.21,0
05/01/2020 18:30,0,0,0,0,0,669.21,0
05/01/2020 18:45,0,0,0,0,0,669.21,0
05/01/2020 19:00,0,0,0,0,0,669.21,0
05/01/2020 19:15,0,0,0,0,0,669.21,0
05/01/2020 19:30,0,0,0,0,0,669.21,0
05/01/2020 19:45,0,0,0,0,0,669.21,0
05/01/2020 20:00,0,0,0,0,0,669.21,0
05/01/2020 20:15,0,0,0,0,0,669.21,0
05/01/2020 20:30,0,0,0,0,0,669.21,0
05/01/2020 20:45,0,0,0,0,0,669.21,0
05/01/2020 21:00,0,0,0,0,0,669.21,0
05/01/2020 21:15,0,0,0,0,0,669.21,0
05/01/2020 21:30,0,0,0,0,0,669.21,0
05/01/2020 21:45,0,0,0,0,0,669.21,0
05/01/2020 22:00,0,0,0,0,0,669.21,0
05/01/2020 22:15,0,0,0,0,0,669.21,0
05/01/2020 22:30,0,0,0,0,0,669.21,0
05/01/2020 22:45,0,0,0,0,0,669.21,0
05/01/2020 23:00,0,0,0,0,0,669.21,0
05/01/2020 23:15,0,0,0,0,0,669.21,0
05/01/2020 23:30,0,0,0,0,0,669.21,0
05/01/2020 23:45,0,0,0,0,0,669.21,0
06/01/2020 00:00,0,0,0,0,0,669.21,0
06/01/2020 00:15,0,0,0,0,0,669.21,0
06/01/2020 00:30,0,0,0,0,0,669.21,0
06/01/2020 00:45,0,0,0,0,0,669.21,0
06/01/2020 01:00,0,0,0,0,0,669.21,0
06/01/2020 01:15,0,0,0,0,0,669.21,0
06/01/2020 01:30,0,0,0,0,0,669.21,0
06/01/2020 01:45,0,0,0,0,0,669.21,0
06/01/2020 02:00,0,0,0,0,0,669.21,0
06/01/2020 02:15,0,0,0,0,0,669.21,0
06/01/2020 02:30,0,0,0,0,0,669.21,0
06/01/2020 02:45,0,0,0,0,0,669.21,0
06/01/2020 03:00,0,0,0,0,0,669.21,0
06/01/2020 03:15,0,0,0,0,0,669.21,0
06/01/2020 03:30,0,0,0,0,0,669.21,0
06/01/2020 03:45,0,0,0,0,0,669.21,0
06/01/2020 04:00,0,0,0,0,0,669.21,0
06/01/2020 04:15,0,0,0,0,0,669.21,0
06/01/2020 04:30,0,0,0,0,0,669.21,0
06/01/2020 04:45,0,0,0,0,0,669.21,0
06/01/2020 05:00,0,0,0,0,0,669.21,0
06/01/2020 05:15,0,0,0,0,0,669.21,0
06/01/2020 05:30,0,0,0,0,0,669.21,0
06/01/2020 05:45,0,0,0,0,0,669.21,0
06/01/2020 06:00,0,0,0,0,0,669.21,0
06/01/2020 06:15,0,0,0,0,0,669.21,0
06/01/2020 06:30,0,0,0,0,0,669.21,0
06/01/2020 06:45,0,0,0,0,0,669.21,0
06/01/2020 07:00,0,0,0,0,0,669.21,0
06/01/2020 07:15,0,0,0,0,0,669.21,0
06/01/2020 07:30,0,0,0,0,0,669.21,0
06/01/2020 07:45,0,0,0,0,0,669.21,0
06/01/2020 08:00,0,0,0,0,0,669.21,0
06/01/2020 08:15,0,0,0,0,0,669.21,0
06/01/2020 08:30,0.01,0.02,0.02,0.02,0,669.21,0
06/01/2020 08:45,2.73,1.37,0.84,0,0,669.21,0
06/01/2020 09:00,12.04,6.46,3.78,6.34,7.18,669.21,10.7290686
06/01/2020 09:15,25.42,16.03,8.24,14.66,15.55,669.21,23.23635331
06/01/2020 09:30,39.42,28.09,13.91,27.29,27.06,669.21,40.43573766
06/01/2020 09:45,56.18,39.79,20.08,40.3,41.29,669.21,61.69961597
06/01/2020 10:00,74.42,53.27,26.67,61.2,57.4,669.21,85.77277686
06/01/2020 10:15,92.34,67.99,33.34,67.03,77.14,669.21,115.270244
06/01/2020 10:30,108.76,82.77,39.98,83.56,94.94,669.21,141.8687706
06/01/2020 10:45,123.37,96.92,47.44,114.72,115.62,669.21,172.7708791
06/01/2020 11:00,155.35,109.31,54.42,137.96,137.97,669.21,206.1684673
06/01/2020 11:15,175.15,119.68,60.56,147.03,157.72,669.21,235.6808775
06/01/2020 11:30,192.36,128.67,66.07,166.2,176.74,669.21,264.1024492
06/01/2020 11:45,208.02,137.45,70.67,216.6,192.71,669.21,287.9664082
06/01/2020 12:00,222.53,145.22,74.08,176.38,207.55,669.21,310.141809
06/01/2020 12:15,234.03,151.22,76.37,218.77,214.73,669.21,320.8708776
06/01/2020 12:30,241.27,155.18,77.54,243.65,218.63,669.21,326.6986447
06/01/2020 12:45,244.14,157.01,77.62,170.87,216.84,669.21,324.023849
06/01/2020 13:00,243.5,156.78,76.6,201.38,208.99,669.21,312.2935999
06/01/2020 13:15,239.7,154.45,74.49,235.37,206.53,669.21,308.6176238
06/01/2020 13:30,232.38,149.83,71.26,268,203.6,669.21,304.239327
06/01/2020 13:45,223.27,142.04,66.9,272.83,190,669.21,283.9168572
06/01/2020 14:00,185.93,134.26,61.54,262.38,175.46,669.21,262.1897461
06/01/2020 14:15,177.61,125,55.58,222.65,158.59,669.21,236.9809178
06/01/2020 14:30,165.54,113.74,48.8,140.01,135.7,669.21,202.776408
06/01/2020 14:45,149.66,100.08,41.42,122.27,112.55,669.21,168.1833804
06/01/2020 15:00,129.59,84.43,34.96,97.22,93.21,669.21,139.2836329
06/01/2020 15:15,106.46,67.79,28.32,76.95,73.75,669.21,110.2045696
06/01/2020 15:30,81.98,51.71,21.71,57.68,56.63,669.21,84.62216644
06/01/2020 15:45,58.51,37.34,15.74,42.01,43.23,669.21,64.59855651
06/01/2020 16:00,30.21,24.15,9.55,28.69,27.66,669.21,41.33231721
06/01/2020 16:15,15.62,13.54,4.79,13.91,15.39,669.21,22.99726543
06/01/2020 16:30,4.5,2.92,1.38,4.19,5.2,669.21,7.770356092
06/01/2020 16:45,0.35,0.2,0.11,0.36,0.59,669.21,0.881636557
06/01/2020 17:00,0,0,0,0,0,669.21,0
06/01/2020 17:15,0,0,0,0,0,669.21,0
06/01/2020 17:30,0,0,0,0,0,669.21,0
06/01/2020 17:45,0,0,0,0,0,669.21,0
06/01/2020 18:00,0,0,0,0,0,669.21,0
06/01/2020 18:15,0,0,0,0,0,669.21,0
06/01/2020 18:30,0,0,0,0,0,669.21,0
06/01/2020 18:45,0,0,0,0,0,669.21,0
06/01/2020 19:00,0,0,0,0,0,669.21,0
06/01/2020 19:15,0,0,0,0,0,669.21,0
06/01/2020 19:30,0,0,0,0,0,669.21,0
06/01/2020 19:45,0,0,0,0,0,669.21,0
06/01/2020 20:00,0,0,0,0,0,669.21,0
06/01/2020 20:15,0,0,0,0,0,669.21,0
06/01/2020 20:30,0,0,0,0,0,669.21,0
06/01/2020 20:45,0,0,0,0,0,669.21,0
06/01/2020 21:00,0,0,0,0,0,669.21,0
06/01/2020 21:15,0,0,0,0,0,669.21,0
06/01/2020 21:30,0,0,0,0,0,669.21,0
06/01/2020 21:45,0,0,0,0,0,669.21,0
06/01/2020 22:00,0,0,0,0,0,669.21,0
06/01/2020 22:15,0,0,0,0,0,669.21,0
06/01/2020 22:30,0,0,0,0,0,669.21,0
06/01/2020 22:45,0,0,0,0,0,669.21,0
06/01/2020 23:00,0,0,0,0,0,669.21,0
06/01/2020 23:15,0,0,0,0,0,669.21,0
06/01/2020 23:30,0,0,0,0,0,669.21,0
06/01/2020 23:45,0,0,0,0,0,669.21,0
07/01/2020 00:00,0,0,0,0,0,669.21,0
07/01/2020 00:15,0,0,0,0,0,669.21,0
07/01/2020 00:30,0,0,0,0,0,669.21,0
07/01/2020 00:45,0,0,0,0,0,669.21,0
07/01/2020 01:00,0,0,0,0,0,669.21,0
07/01/2020 01:15,0,0,0,0,0,669.21,0
07/01/2020 01:30,0,0,0,0,0,669.21,0
07/01/2020 01:45,0,0,0,0,0,669.21,0
07/01/2020 02:00,0,0,0,0,0,669.21,0
07/01/2020 02:15,0,0,0,0,0,669.21,0
07/01/2020 02:30,0,0,0,0,0,669.21,0
07/01/2020 02:45,0,0,0,0,0,669.21,0
07/01/2020 03:00,0,0,0,0,0,669.21,0
07/01/2020 03:15,0,0,0,0,0,669.21,0
07/01/2020 03:30,0,0,0,0,0,669.21,0
07/01/2020 03:45,0,0,0,0,0,669.21,0
07/01/2020 04:00,0,0,0,0,0,669.21,0
07/01/2020 04:15,0,0,0,0,0,669.21,0
07/01/2020 04:30,0,0,0,0,0,669.21,0
07/01/2020 04:45,0,0,0,0,0,669.21,0
07/01/2020 05:00,0,0,0,0,0,669.21,0
07/01/2020 05:15,0,0,0,0,0,669.21,0
07/01/2020 05:30,0,0,0,0,0,669.21,0
07/01/2020 05:45,0,0,0,0,0,669.21,0
07/01/2020 06:00,0,0,0,0,0,669.21,0
07/01/2020 06:15,0,0,0,0,0,669.21,0
07/01/2020 06:30,0,0,0,0,0,669.21,0
07/01/2020 06:45,0,0,0,0,0,669.21,0
07/01/2020 07:00,0,0,0,0,0,669.21,0
07/01/2020 07:15,0,0,0,0,0,669.21,0
07/01/2020 07:30,0,0,0,0,0,669.21,0
07/01/2020 07:45,0,0,0,0,0,669.21,0
07/01/2020 08:00,0,0,0,0,0,669.21,0
07/01/2020 08:15,0,0,0,0,0,669.21,0
07/01/2020 08:30,0.01,0.01,0.03,0,0,669.21,0
07/01/2020 08:45,0.77,1,1.31,0.79,0,669.21,0
07/01/2020 09:00,3.14,4.32,5.52,8.5,6.15,669.21,9.189940377
07/01/2020 09:15,6.94,10.12,11.51,9.37,15.47,669.21,23.11680937
07/01/2020 09:30,11.83,17.89,17.67,16.93,25.05,669.21,37.43219617
07/01/2020 09:45,17.39,26.01,25.73,23.31,28.63,669.21,42.78178748
07/01/2020 10:00,22.97,34.56,34.79,27.11,28.23,669.21,42.18406778
07/01/2020 10:15,28.65,43.44,42.9,27.54,26.53,669.21,39.64375906
07/01/2020 10:30,34.72,53.54,50.25,31.71,25.16,669.21,37.59656909
07/01/2020 10:45,40.78,62.92,55.94,32.01,28.7,669.21,42.88638843
07/01/2020 11:00,43.16,71.5,61.05,32.35,32.22,669.21,48.14632178
07/01/2020 11:15,47.83,79.17,66.59,38.05,43.03,669.21,64.29969666
07/01/2020 11:30,51.87,85.23,73.24,45.71,53.44,669.21,79.85535183
07/01/2020 11:45,55.68,89.45,78.66,51.43,64.16,669.21,95.87423978
07/01/2020 12:00,59.28,92.68,82.81,61.45,78.24,669.21,116.9139732
07/01/2020 12:15,62.24,94.94,85.64,67.1,85.75,669.21,128.1361605
07/01/2020 12:30,64.15,95.24,87.05,79.85,95.12,669.21,142.1377445
07/01/2020 12:45,65.06,93.72,87.17,92.52,97.36,669.21,145.4849748
07/01/2020 13:00,65.47,91.32,86.05,91.59,89.86,669.21,134.2777305
07/01/2020 13:15,65.31,88,83.51,88.61,90.27,669.21,134.8903932
07/01/2020 13:30,64.69,83.28,79.65,88.23,85.88,669.21,128.3304194
07/01/2020 13:45,63.51,76.98,74.52,88.87,84.15,669.21,125.7452818
07/01/2020 14:00,75.74,70.68,68.16,79.39,72.85,669.21,108.8597002
07/01/2020 14:15,68.74,63.98,62.29,70.13,65.62,669.21,98.05591668
07/01/2020 14:30,60.99,57.08,57.35,71.33,61.56,669.21,91.98906173
07/01/2020 14:45,52.03,50.28,51.94,43.8,50.09,669.21,74.84944935
07/01/2020 15:00,44.46,43.58,44.84,43.07,41.11,669.21,61.4306421
07/01/2020 15:15,36.25,35.65,37.02,29.97,31.18,669.21,46.59225056
07/01/2020 15:30,26.9,27.72,28.12,26.07,24.41,669.21,36.47584465
07/01/2020 15:45,18.45,20.35,19.46,22.12,20.66,669.21,30.87222247
07/01/2020 16:00,12.03,13.61,13.55,17.14,17.02,669.21,25.43297321
07/01/2020 16:15,5.99,7.92,7.61,9.09,10.46,669.21,15.63037014
07/01/2020 16:30,2.02,2.22,2.57,5.16,4.64,669.21,6.933548512
07/01/2020 16:45,0.21,0.23,0.27,0.7,0.55,669.21,0.821864587
07/01/2020 17:00,0,0,0,0,0,669.21,0
07/01/2020 17:15,0,0,0,0,0,669.21,0
07/01/2020 17:30,0,0,0,0,0,669.21,0
07/01/2020 17:45,0,0,0,0,0,669.21,0
07/01/2020 18:00,0,0,0,0,0,669.21,0
07/01/2020 18:15,0,0,0,0,0,669.21,0
07/01/2020 18:30,0,0,0,0,0,669.21,0
07/01/2020 18:45,0,0,0,0,0,669.21,0
07/01/2020 19:00,0,0,0,0,0,669.21,0
07/01/2020 19:15,0,0,0,0,0,669.21,0
07/01/2020 19:30,0,0,0,0,0,669.21,0
07/01/2020 19:45,0,0,0,0,0,669.21,0
07/01/2020 20:00,0,0,0,0,0,669.21,0
07/01/2020 20:15,0,0,0,0,0,669.21,0
07/01/2020 20:30,0,0,0,0,0,669.21,0
07/01/2020 20:45,0,0,0,0,0,669.21,0
07/01/2020 21:00,0,0,0,0,0,669.21,0
07/01/2020 21:15,0,0,0,0,0,669.21,0
07/01/2020 21:30,0,0,0,0,0,669.21,0
07/01/2020 21:45,0,0,0,0,0,669.21,0
07/01/2020 22:00,0,0,0,0,0,669.21,0
07/01/2020 22:15,0,0,0,0,0,669.21,0
07/01/2020 22:30,0,0,0,0,0,669.21,0
07/01/2020 22:45,0,0,0,0,0,669.21,0
07/01/2020 23:00,0,0,0,0,0,669.21,0
07/01/2020 23:15,0,0,0,0,0,669.21,0
07/01/2020 23:30,0,0,0,0,0,669.21,0
07/01/2020 23:45,0,0,0,0,0,669.21,0
08/01/2020 00:00,0,0,0,0,0,669.21,0
08/01/2020 00:15,0,0,0,0,0,669.21,0
08/01/2020 00:30,0,0,0,0,0,669.21,0
08/01/2020 00:45,0,0,0,0,0,669.21,0
08/01/2020 01:00,0,0,0,0,0,669.21,0
08/01/2020 01:15,0,0,0,0,0,669.21,0
08/01/2020 01:30,0,0,0,0,0,669.21,0
08/01/2020 01:45,0,0,0,0,0,669.21,0
08/01/2020 02:00,0,0,0,0,0,669.21,0
08/01/2020 02:15,0,0,0,0,0,669.21,0
08/01/2020 02:30,0,0,0,0,0,669.21,0
08/01/2020 02:45,0,0,0,0,0,669.21,0
08/01/2020 03:00,0,0,0,0,0,669.21,0
08/01/2020 03:15,0,0,0,0,0,669.21,0
08/01/2020 03:30,0,0,0,0,0,669.21,0
08/01/2020 03:45,0,0,0,0,0,669.21,0
08/01/2020 04:00,0,0,0,0,0,669.21,0
08/01/2020 04:15,0,0,0,0,0,669.21,0
08/01/2020 04:30,0,0,0,0,0,669.21,0
08/01/2020 04:45,0,0,0,0,0,669.21,0
08/01/2020 05:00,0,0,0,0,0,669.21,0
08/01/2020 05:15,0,0,0,0,0,669.21,0
08/01/2020 05:30,0,0,0,0,0,669.21,0
08/01/2020 05:45,0,0,0,0,0,669.21,0
08/01/2020 06:00,0,0,0,0,0,669.21,0
08/01/2020 06:15,0,0,0,0,0,669.21,0
08/01/2020 06:30,0,0,0,0,0,669.21,0
08/01/2020 06:45,0,0,0,0,0,669.21,0
08/01/2020 07:00,0,0,0,0,0,669.21,0
08/01/2020 07:15,0,0,0,0,0,669.21,0
08/01/2020 07:30,0,0,0,0,0,669.21,0
08/01/2020 07:45,0,0,0,0,0,669.21,0
08/01/2020 08:00,0,0,0,0,0,669.21,0
08/01/2020 08:15,0,0,0,0,0,669.21,0
08/01/2020 08:30,0,0.01,0.01,0,0,669.21,0
08/01/2020 08:45,0.21,0.33,0.41,0,0,669.21,0
08/01/2020 09:00,0.79,1.21,1.66,0.07,0.5,669.21,0.747149624
08/01/2020 09:15,1.62,2.41,3.54,0.67,1.1,669.21,1.643729173
08/01/2020 09:30,2.54,3.73,5.79,2.48,2.1,669.21,3.138028422
08/01/2020 09:45,3.53,5.14,8.35,9.71,4.23,669.21,6.320885821
08/01/2020 10:00,4.55,6.6,11.1,7.98,7.47,669.21,11.16241539
08/01/2020 10:15,5.6,8.2,14.08,12.93,11.81,669.21,17.64767412
08/01/2020 10:30,6.68,9.9,17.32,21.88,16.13,669.21,24.10304688
08/01/2020 10:45,7.73,11.59,20.35,11.37,15.91,669.21,23.77430104
08/01/2020 11:00,15.86,13.18,23.05,24.24,18.3,669.21,27.34567625
08/01/2020 11:15,16.42,14.6,25.34,21.75,20.49,669.21,30.6181916
08/01/2020 11:30,16.94,15.79,27.11,26.59,23,669.21,34.36888271
08/01/2020 11:45,17.44,16.78,28.54,31.12,26.27,669.21,39.25524125
08/01/2020 12:00,17.85,17.54,29.62,34.17,27.34,669.21,40.85414145
08/01/2020 12:15,18.13,18.07,30.37,28.78,28,669.21,41.84037895
08/01/2020 12:30,18.31,18.39,30.79,23.47,29.94,669.21,44.7393195
08/01/2020 12:45,18.38,18.44,30.89,41.34,32.19,669.21,48.1014928
08/01/2020 13:00,18.26,18.26,30.66,28.71,33.49,669.21,50.04408183
08/01/2020 13:15,17.98,17.86,30.1,36.71,35.83,669.21,53.54074207
08/01/2020 13:30,17.51,17.26,29.21,33.93,35.69,669.21,53.33154017
08/01/2020 13:45,16.83,16.27,27.98,31.61,32.59,669.21,48.6992125
08/01/2020 14:00,27.32,15.29,26.42,40.48,32.3,669.21,48.26586572
08/01/2020 14:15,24.78,14.15,24.42,26.71,29.72,669.21,44.41057366
08/01/2020 14:30,21.75,12.93,21.96,28.12,27.47,669.21,41.04840035
08/01/2020 14:45,18.3,11.68,19.13,29.2,24.25,669.21,36.23675677
08/01/2020 15:00,14.87,10.51,16.04,18.47,20.41,669.21,30.49864766
08/01/2020 15:15,11.64,9.05,12.9,14.3,14.34,669.21,21.42825122
08/01/2020 15:30,8.73,7.36,10.08,14.59,10.16,669.21,15.18208036
08/01/2020 15:45,6.18,5.62,7.41,5.49,7.47,669.21,11.16241539
08/01/2020 16:00,4.67,3.94,4.98,3.03,5.4,669.21,8.069215941
08/01/2020 16:15,2.43,2.42,2.84,0.83,2.83,669.21,4.228866873
08/01/2020 16:30,0.84,0.82,1.09,0.92,1.06,669.21,1.583957203
08/01/2020 16:45,0.11,0.12,0.16,0.13,0.15,669.21,0.224144887
08/01/2020 17:00,0,0,0,0,0,669.21,0
08/01/2020 17:15,0,0,0,0,0,669.21,0
08/01/2020 17:30,0,0,0,0,0,669.21,0
08/01/2020 17:45,0,0,0,0,0,669.21,0
08/01/2020 18:00,0,0,0,0,0,669.21,0
08/01/2020 18:15,0,0,0,0,0,669.21,0
08/01/2020 18:30,0,0,0,0,0,669.21,0
08/01/2020 18:45,0,0,0,0,0,669.21,0
08/01/2020 19:00,0,0,0,0,0,669.21,0
08/01/2020 19:15,0,0,0,0,0,669.21,0
08/01/2020 19:30,0,0,0,0,0,669.21,0
08/01/2020 19:45,0,0,0,0,0,669.21,0
08/01/2020 20:00,0,0,0,0,0,669.21,0
08/01/2020 20:15,0,0,0,0,0,669.21,0
08/01/2020 20:30,0,0,0,0,0,669.21,0
08/01/2020 20:45,0,0,0,0,0,669.21,0
08/01/2020 21:00,0,0,0,0,0,669.21,0
08/01/2020 21:15,0,0,0,0,0,669.21,0
08/01/2020 21:30,0,0,0,0,0,669.21,0
08/01/2020 21:45,0,0,0,0,0,669.21,0
08/01/2020 22:00,0,0,0,0,0,669.21,0
08/01/2020 22:15,0,0,0,0,0,669.21,0
08/01/2020 22:30,0,0,0,0,0,669.21,0
08/01/2020 22:45,0,0,0,0,0,669.21,0
08/01/2020 23:00,0,0,0,0,0,669.21,0
08/01/2020 23:15,0,0,0,0,0,669.21,0
08/01/2020 23:30,0,0,0,0,0,669.21,0
08/01/2020 23:45,0,0,0,0,0,669.21,0
09/01/2020 00:00,0,0,0,0,0,669.21,0
09/01/2020 00:15,0,0,0,0,0,669.21,0
09/01/2020 00:30,0,0,0,0,0,669.21,0
09/01/2020 00:45,0,0,0,0,0,669.21,0
09/01/2020 01:00,0,0,0,0,0,669.21,0
09/01/2020 01:15,0,0,0,0,0,669.21,0
09/01/2020 01:30,0,0,0,0,0,669.21,0
09/01/2020 01:45,0,0,0,0,0,669.21,0
09/01/2020 02:00,0,0,0,0,0,669.21,0
09/01/2020 02:15,0,0,0,0,0,669.21,0
09/01/2020 02:30,0,0,0,0,0,669.21,0
09/01/2020 02:45,0,0,0,0,0,669.21,0
09/01/2020 03:00,0,0,0,0,0,669.21,0
09/01/2020 03:15,0,0,0,0,0,669.21,0
09/01/2020 03:30,0,0,0,0,0,669.21,0
09/01/2020 03:45,0,0,0,0,0,669.21,0
09/01/2020 04:00,0,0,0,0,0,669.21,0
09/01/2020 04:15,0,0,0,0,0,669.21,0
09/01/2020 04:30,0,0,0,0,0,669.21,0
09/01/2020 04:45,0,0,0,0,0,669.21,0
09/01/2020 05:00,0,0,0,0,0,669.21,0
09/01/2020 05:15,0,0,0,0,0,669.21,0
09/01/2020 05:30,0,0,0,0,0,669.21,0
09/01/2020 05:45,0,0,0,0,0,669.21,0
09/01/2020 06:00,0,0,0,0,0,669.21,0
09/01/2020 06:15,0,0,0,0,0,669.21,0
09/01/2020 06:30,0,0,0,0,0,669.21,0
09/01/2020 06:45,0,0,0,0,0,669.21,0
09/01/2020 07:00,0,0,0,0,0,669.21,0
09/01/2020 07:15,0,0,0,0,0,669.21,0
09/01/2020 07:30,0,0,0,0,0,669.21,0
09/01/2020 07:45,0,0,0,0,0,669.21,0
09/01/2020 08:00,0,0,0,0,0,669.21,0
09/01/2020 08:15,0,0,0,0,0,669.21,0
09/01/2020 08:30,0.01,0.01,0.03,0,0,669.21,0
09/01/2020 08:45,0.3,0.32,0.88,0,0,669.21,0
09/01/2020 09:00,0.9,0.69,3.72,0.06,0.45,669.21,0.672434662
09/01/2020 09:15,1.39,1.88,8.13,0.63,0.87,669.21,1.300040346
09/01/2020 09:30,2.83,3.74,13.68,1.22,1.93,669.21,2.883997549
09/01/2020 09:45,4.85,5.81,19.12,2.78,3.77,669.21,5.633508166
09/01/2020 10:00,6.81,8.31,27.41,4.61,5.42,669.21,8.099101926
09/01/2020 10:15,9.09,10.87,35.38,3.37,9.03,669.21,13.49352221
09/01/2020 10:30,11.19,13.67,43.73,16.12,12.86,669.21,19.21668833
09/01/2020 10:45,13.35,16.05,51.89,11.78,15.64,669.21,23.37084024
09/01/2020 11:00,17.49,18.31,59.13,9.25,18.67,669.21,27.89856697
09/01/2020 11:15,19.23,20.06,65.05,20.71,20.63,669.21,30.82739349
09/01/2020 11:30,20.71,21.49,69.98,18.92,25.17,669.21,37.61151208
09/01/2020 11:45,21.91,22.66,74.07,22,28.61,669.21,42.7519015
09/01/2020 12:00,22.86,23.55,77.23,25.09,27.92,669.21,41.72083501
09/01/2020 12:15,23.49,24.18,79.41,26.01,29.88,669.21,44.64966154
